YEAR,NAME OF THE SACCO, FINANCIAL INVESTMENT  ,CASH & CASH EQUIVALENT,GROSS LOAN,TOTAL EXPENSE,CORE CAPITAL,TOTAL DEPOSIT,LIQUID ASSET,Net Income,TOTAL REVENUE, NPL ,
2014,PRIME-TIME," 45,227,530.22 "," 39,578,586.04 "," 397,993,776.69 "," 19,680,920.02 "," 51,025,540.64 "," 425,318,658.08 "," 78,286,722.26 "," 8,704,030.64 "," 50,853,368.03 ",7452052,
2014,PUAN ," 7,226,600.00 "," 9,972,856.56 "," 145,746,796.00 "," 14,121,838.00 "," 31,448,560.00 "," 164,169,512.00 "," 9,972,856.56 "," 2,080,344.00 "," 20,103,857.00 ",2241474.95,
2014,QWETU," 32,082,336.56 "," 152,281,897.67 "," 744,923,375.43 "," 106,708,043.10 "," 133,816,642.98 "," 668,662,421.18 "," 184,364,234.23 "," 33,213,889.88 "," 206,705,534.55 ",51721261.35,
2014,RACHUONYO TEACHERS," 6,574,000.00 "," 10,007,462.41 "," 127,035,785.60 "," 6,031,695.10 "," 6,588,134.20 "," 92,708,737.85 "," 10,007,462.41 "," 1,360,916.99 "," 11,363,080.94 ",240068.6,
2014,SAFARICOM," 84,656,798.00 "," 90,529,030.00 "," 1,997,774,472.00 "," 47,553,020.00 "," 134,345,436.00 "," 1,891,405,006.00 "," 161,237,100.00 "," 14,117,640.00 "," 224,632,322.00 ",70328310,
2014,SHERIA," 133,360,679.30 "," 92,290,689.59 "," 2,641,651,566.36 "," 113,182,194.02 "," 384,016,361.43 "," 2,578,186,620.03 "," 225,651,368.89 "," 220,680,488.73 "," 405,752,036.75 ",172080272,
2014,SHOPPERS," 25,254,077.00 "," 129,374,998.08 "," 1,333,646,788.30 "," 119,913,079.40 "," 271,273,365.67 "," 1,386,048,982.33 "," 141,603,554.08 "," 33,872,751.55 "," 278,245,316.00 ",185423173,
2014,SIMBA CHAI," 7,657,792.80 "," 11,743,651.37 "," 745,322,712.72 "," 19,118,697.08 "," 108,911,762.13 "," 597,509,747.59 "," 11,743,651.37 "," 39,493,186.45 "," 132,470,939.94 ",2299612.52,
2014,SIRAJI," 1,413,566.00 "," 21,676,756.59 "," 129,066,203.37 "," 20,791,546.98 "," 28,261,310.26 "," 131,366,766.87 "," 21,676,756.59 "," 5,336,493.87 "," 35,805,735.72 ",2542594.48,
2014,SKYLINE," 7,980,820.69 "," 72,395,627.93 "," 367,195,705.76 "," 48,818,396.89 "," 68,861,326.85 "," 394,432,968.87 "," 72,677,646.62 "," 20,022,585.77 "," 87,568,981.10 ",63489556.67,
2014,SMART CHAMPION," 7,715,201.03 "," 17,421,923.69 "," 112,419,882.04 "," 7,244,952.55 "," 10,025,809.14 "," 59,607,506.99 "," 17,421,923.69 ","-961,331.24 "," 20,478,234.11 ",81673955.51,
2014,SMARTLIFE DT," 15,707,350.00 "," 40,367,044.00 "," 664,258,321.00 "," 27,551,837.00 "," 68,829,352.00 "," 513,395,604.00 "," 40,367,044.00 "," 7,070,826.00 "," 78,683,037.00 ",46498082,
2014,SOLUTION," 140,849,500.00 "," 294,366,041.08 "," 1,956,066,265.87 "," 88,463,547.64 "," 513,811,955.52 "," 1,642,898,859.07 "," 435,215,541.08 "," 261,055,030.07 "," 412,860,489.67 ",72031137.67,
2014,SOTICO," 3,871,050.00 "," 15,430,829.93 "," 98,716,061.00 "," 10,398,989.10 "," 20,695,244.98 "," 88,745,426.14 "," 15,430,829.93 "," 1,926,413.36 "," 21,013,431.62 ",3074845.87,
2014,SOUTHERN STAR," 74,572,719.96 "," 109,004,550.57 "," 459,768,298.50 "," 72,754,500.81 "," 41,517,686.64 "," 460,513,297.51 "," 120,754,550.57 "," 6,253,370.24 "," 114,863,789.67 ",196051530.7,
2014,STAKE KENYA," 2,929,050.00 "," 24,346,475.21 "," 104,865,430.02 "," 15,684,112.17 "," 22,144,867.94 "," 121,921,964.44 "," 24,346,475.21 "," 8,288,820.31 "," 27,509,718.66 ",4343797.28,
2014,STAWISHA," 6,092,330.00 "," 26,532,513.23 "," 86,266,834.17 "," 12,351.20 "," 27,707,532.10 "," 98,828,182.42 "," 32,624,843.23 "," 6,607.05 "," 21,651.37 ",23811758,
2014,STEGRO," 30,702,350.36 ","-33,745,658.96 "," 200,675,374.38 "," 41,913,646.31 "," 42,981,514.94 "," 226,952,710.22 ","-33,745,658.96 "," 4,994,407.03 "," 59,435,246.25 ",31192163.44,
2014,STIMA DT," 777,055,493.00 "," 1,240,063,632.14 "," 13,851,410,609.98 "," 616,316,005.62 "," 1,489,642,863.47 "," 12,621,848,045.98 "," 1,300,490,342.14 "," 379,674,578.35 "," 2,136,051,404.92 ",379452923.1,
2014,SUKARI," 21,791,349.00 ","-13,794,413.50 "," 592,538,514.60 "," 29,899,640.88 "," 41,357,836.16 "," 603,991,518.98 ","-13,794,413.50 "," 76,706,529.26 "," 134,493,478.98 ",141149625,
2014,SULUHU," 3,774,264.00 "," 50,682,604.00 "," 204,957,416.00 "," 23,098,847.00 "," 63,389,040.82 "," 220,536,023.00 "," 54,456,868.00 "," 34,055,520.00 "," 65,017,634.00 ",7203422,
2014,SUPA ," 583,853.00 "," 33,217,936.06 "," 145,155,299.20 "," 12,708,419.00 "," 20,527,814.65 "," 148,420,732.69 "," 33,217,936.06 "," 4,470,368.68 "," 19,975,134.68 ",2739152.96,
2014,TABASAMU," 20,837,994.00 "," 20,607,317.54 "," 97,972,109.91 "," 27,969,197.40 ","-544,823.10 "," 320,142,865.52 "," 20,607,317.54 "," 1,899,531.94 "," 51,189,445.74 ",22991034.01,
2014,TABASURI," 17,019,585.13 "," 13,477,409.64 "," 194,599,388.61 "," 23,342,946.36 "," 18,061,094.00 "," 194,013,994.32 "," 27,161,173.77 "," 7,257,867.59 "," 35,093,847.06 ",20936626.2,
2014,TAI," 35,452,604.00 "," 157,590,330.72 "," 940,416,388.51 "," 117,583,735.70 "," 277,996,299.55 "," 714,020,569.37 "," 193,042,934.72 "," 11,303,558.04 "," 177,330,779.16 ",46363676.13,
2014,TAIFA ," 96,645,649.24 "," 930,908,408.03 "," 634,149,551.55 "," 165,176,984.65 "," 379,213,491.78 "," 1,466,389,489.00 "," 1,027,554,057.27 "," 84,471,270.97 "," 275,831,320.71 ",35225049.62,
2014,TARAJI SAVINGS," 24,126,468.36 "," 6,438,476.58 "," 138,630,506.27 "," 19,673,293.90 "," 27,025,982.05 "," 198,860,701.23 "," 11,256,324.94 "," 14,563,578.79 "," 38,813,979.60 ",31627477.35,
2014,TELEPOST," 103,914,569.55 "," 41,790,894.37 "," 404,276,299.23 "," 58,639,715.50 ","-41,522,762.03 "," 644,535,920.77 "," 41,790,894.37 "," 3,176,080.38 "," 133,317,203.18 ",55040065.99,
2014,TEMBO," 55,132.12 "," 112,584.88 "," 877,401.34 "," 20,282.05 "," 136,516.92 "," 825,390.26 "," 125,244.98 "," 48,261.22 "," 149,250.33 ",16204.761,
2014,TENHOS ," 9,301,142.00 "," 9,684,529.68 "," 105,453,890.00 "," 17,782,519.14 "," 50,122,868.13 "," 105,218,742.07 "," 17,714,529.68 "," 5,687,237.20 "," 33,296,139.13 ",7977248.88,
2014,THAMANI," 2,038,278.50 "," 95,744,229.27 "," 243,025,058.96 "," 41,629,291.66 "," 59,627,873.74 "," 195,302,626.07 "," 97,782,507.77 "," 2,569,005.13 "," 70,230,392.97 ",21313684.8,
2014,THE APPLE," 3,327,613.92 "," 5,204,411.78 "," 24,034,158.89 "," 2,445,316.00 "," 16,476,663.27 "," 17,831,497.06 "," 8,532,025.70 "," 2,468,870.03 "," 6,748,814.11 ",7993899.12,
2014,THE NOBLE," 104,447,602.78 "," 29,926,201.08 "," 959,803,177.24 "," 58,668,233.55 "," 201,808,873.22 "," 853,758,539.86 "," 86,213,186.86 "," 133,093,331.64 "," 208,064,402.58 ",8265587.52,
2014,TIMES U," 1,587,116.00 "," 30,787,958.76 "," 185,437,330.77 "," 29,359,186.80 "," 23,880,365.92 "," 166,229,041.75 "," 30,787,958.76 ",-0.09 ," 45,311,532.60 ",16265918.95,
2014,TOWER ," 109,718,148.00 "," 140,392,080.00 "," 2,560,574,712.00 "," 125,014,921.00 "," 281,853,978.00 "," 2,380,810,683.00 "," 230,099,369.00 "," 35,916,767.00 "," 426,533,629.00 ",57183619,
2014,TRANS NATION," 16,675,516.27 "," 102,323,302.67 "," 1,533,734,069.30 "," 141,458,553.38 "," 363,545,929.44 "," 1,440,639,140.21 "," 102,323,302.67 "," 179,034,281.85 "," 346,925,093.15 ",12635676.74,
2014,TRANSCOM," 3,306,701.00 "," 28,492,738.27 "," 207,668,564.10 "," 22,810,945.71 ","-5,129,837.38 "," 247,533,974.85 "," 28,492,738.27 ","-30,210,332.41 "," 5,458,219.42 ",0,
2014,TRANSCOUNTIES," 490,684.00 "," 23,245,316.36 "," 64,192,680.51 "," 7,247,099.60 "," 19,758,291.91 "," 68,218,401.30 "," 23,245,316.36 "," 3,996,474.92 "," 14,872,756.12 ",3423466.79,
2014,TRANS-ELITE COUNTY," 67,257,753.00 "," 48,388,929.00 "," 481,284,805.00 "," 17,567,470.00 "," 66,767,132.00 "," 578,289,769.00 "," 48,388,929.00 "," 48,254,134.00 "," 86,951,059.00 ",3142,
2014,UCHONGAJI ," 429,960.00 "," 2,203,030.39 "," 48,965,383.00 "," 5,557,393.00 "," 11,967,043.50 "," 43,101,828.21 "," 2,203,030.39 "," 1,233,931.80 "," 7,044,681.29 ",11294827.15,
2014,UFANISI DT," 2,160,258.00 "," 15,122,886.00 "," 119,552,186.00 "," 12,469,573.20 "," 13,258,392.00 "," 110,139,740.00 "," 16,703,826.00 "," 589,970.46 "," 20,436,025.00 ",310672,
2014,UFUNDI, -   ," 2,915,660.00 "," 251,091,559.00 "," 13,377,016.00 "," 10,130,632.00 "," 333,183,576.00 "," 2,915,660.00 "," 127,705.00 "," 27,417,038.00 ",7356982,
2014,UKRISTO NA UFANISI," 3,813,355.00 "," 22,374,940.22 "," 896,848,529.00 "," 63,473,687.00 "," 91,976,434.24 "," 775,560,226.00 "," 22,374,940.22 "," 39,095,939.00 "," 136,603,446.00 ",356679175,
2014,UKULIMA," 22,873,552.00 "," 293,395,998.31 "," 6,185,913,153.70 "," 362,160,049.72 "," 1,014,859,919.69 "," 5,944,816,979.13 "," 293,395,998.31 "," 500,238,733.99 "," 886,672,778.37 ",99004825.75,
2014,UNAITAS," 423,559,889.00 "," 1,200,981,426.00 "," 5,049,824,753.00 "," 614,565,626.00 "," 1,609,302,946.00 "," 4,259,201,154.00 "," 1,200,981,426.00 "," 244,973,142.00 "," 1,090,076,541.00 ",313158379,
2014,UNI-COUNTY," 512,214.00 "," 15,748,988.87 "," 55,122,549.52 "," 11,133,382.09 "," 26,949,303.59 "," 53,401,378.98 "," 15,748,988.87 "," 2,414,460.34 "," 13,980,864.26 ",713616,
2014,UNISON," 5,071,180.00 "," 52,665,867.62 "," 1,280,025,514.33 "," 94,360,100.71 "," 204,407,382.44 "," 994,289,329.91 "," 52,665,867.62 "," 23,321,608.28 "," 256,092,968.45 ",28001257.75,
2014,UNITED NATIONS," 6,318,326.00 "," 1,736,326,434.40 "," 7,133,468,333.70 "," 164,561,721.03 "," 965,871,152.76 "," 7,120,638,760.77 "," 1,736,326,434.40 "," 363,600,457.22 "," 1,224,650,961.28 ",207002248.1,
2014,UNIVERSAL TRADERS," 3,845,675.13 "," 42,128,823.21 "," 439,450,867.39 "," 75,532,749.07 "," 93,486,278.74 "," 321,205,369.39 "," 44,350,554.34 "," 781,275.67 "," 95,518,809.28 ",47439431,
2014,VIHIGA COUNTY," 555,000.00 "," 5,610,655.00 "," 12,951,641.00 "," 7,810,486.00 "," 10,669,426.00 "," 14,864,912.00 "," 5,610,655.00 "," 412,055.00 "," 9,480,688.00 ",951641,
2014,VIKTAS," 6,093,866.45 "," 7,894,662.60 "," 71,533,981.47 "," 5,780,283.50 "," 26,819,890.10 "," 62,062,108.24 "," 11,988,529.05 "," 5,389,895.13 "," 11,815,817.63 ",2951594,
2014,VISION AFRICA," 9,350,868.39 "," 7,050,684.51 "," 154,545,077.32 "," 26,744,300.14 "," 9,186,680.76 "," 154,865,215.51 "," 16,342,552.90 ","-22,475,311.55 "," 28,858,248.66 ",28246745.81,
2014,VISION POINT," 18,943,215.80 "," 49,397,563.07 "," 200,155,074.47 "," 44,488,060.03 "," 83,804,408.67 "," 229,610,980.00 "," 68,340,778.87 "," 14,186,166.85 "," 67,530,540.14 ",57561051.21,
2014,WAKENYA PAMOJA," 138,958,555.57 ","-14,118,250.74 "," 521,714,354.72 "," 209,716,801.64 "," 60,318,018.24 "," 349,883,945.02 ","-14,118,250.74 "," 14,264,270.93 "," 334,436,165.54 ",89216055.26,
2014,WAKULIMA COMMERCIAL," 11,733,462.25 "," 67,259,898.98 "," 123,067,822.88 "," 17,395,478.40 "," 55,443,453.56 "," 152,619,198.40 "," 72,493,491.23 "," 15,288,412.82 "," 36,329,130.71 ",37065746.69,
2014,WANAANGA," 3,388,830.00 "," 207,338,950.00 "," 630,857,750.00 "," 44,355,670.00 "," 108,639,590.00 "," 951,812,530.00 "," 207,338,950.00 "," 50,341,820.00 "," 151,801,210.00 ",32221051.37,
2014,WANANCHI," 52,306,809.15 "," 172,743,530.33 "," 833,756,352.64 "," 132,464,161.68 "," 122,042,858.62 "," 608,621,178.13 "," 172,743,530.33 "," 30,784,894.34 "," 250,704,239.91 ",122208274.5,
2014,WANANDEGE," 15,291,562.00 "," 75,826,724.10 "," 690,557,981.61 "," 110,930,562.63 "," 212,963,858.35 "," 1,091,657,872.41 "," 75,826,724.10 "," 37,428,816.01 "," 164,905,784.90 ",32352688.18,
2014,WASHA," 5,813,632.58 "," 15,410,319.79 "," 105,407,892.84 "," 9,622,108.01 "," 23,949,588.81 "," 108,544,840.00 "," 20,053,563.37 "," 6,997,354.70 "," 21,505,614.51 ",1675135.03,
2014,WAUMINI," 2,031,589.80 "," 199,375,712.67 "," 2,065,258,749.00 "," 72,919,048.00 "," 367,843,335.88 "," 1,856,458,826.48 "," 199,375,712.67 "," 200,088,942.19 "," 282,620,294.31 ",177854516.7,
2014,WEVARSITY," 14,152,747.18 "," 3,743,164.90 "," 189,373,999.80 "," 13,611,570.28 "," 18,819,224.42 "," 168,137,719.39 "," 3,743,164.90 "," 19,138,616.21 "," 37,039,233.83 ",7620278.94,
2014,WINAS," 15,252,701.26 "," 193,847,103.69 "," 2,052,108,087.28 "," 87,162,988.45 "," 466,335,148.83 "," 1,640,479,980.21 "," 209,099,804.95 "," 31,680,200.36 "," 397,104,448.74 ",44839076.19,
2014,YETU," 16,085,700.00 "," 401,083,760.39 "," 1,167,968,394.64 "," 94,608,750.60 "," 403,587,187.58 "," 1,097,964,166.81 "," 401,083,760.39 "," 71,641,796.76 "," 257,424,989.01 ",25807672.61,
2015,2NK," 24,416,705.00 "," 113,007,817.42 "," 306,117,929.46 "," 20,320,709.64 "," 116,325,886.90 "," 502,470,044.12 "," 137,424,522.42 "," 63,901,655.11 "," 41,286,390.84 "," 7,033,182.19 ",
2015,AFYA," 836,687,116.00 "," 845,996,711.00 "," 10,743,903,287.00 "," 715,949,392.00 "," 321,120,421.00 "," 10,885,491,228.00 "," 845,996,711.00 "," 138,668,222.00 "," 1,826,471,547.00 "," 599,570,613.29 ",
2015,AGROCHEM," 2,146,516.80 "," 16,951,881.93 "," 83,174,483.00 "," 6,588,695.90 "," 19,166,099.80 "," 72,784,796.76 "," 16,951,881.93 "," 513,656.58 "," 16,353,030.48 "," 2,217,152.00 ",
2015,AINABKOI RURAL," 1,465,000.00 "," 22,090,031.00 "," 47,332,411.00 "," 3,990,637.00 "," 10,077,512.00 "," 77,524,680.00 "," 22,090,031.00 ","-9,833,092.00 "," 6,551,151.00 "," 16,583,417.88 ",
2015,AIRPORTS," 3,054,228.00 "," 2,973,058.00 "," 444,745,250.84 "," 41,768,191.50 "," 58,683,696.00 "," 444,321,385.68 "," 2,973,058.00 "," 9,251,331.13 "," 93,524,546.35 "," 13,378,905.05 ",
2015,AMICA," 285,116,545.00 "," 92,785,973.04 "," 1,776,483,579.74 "," 289,794,110.58 "," 42,150,987.73 "," 1,662,033,885.70 "," 93,935,973.04 ","-40,844,524.10 "," 366,510,810.56 "," 131,784,097.80 ",
2015,AMMAR," 443,536.00 "," 16,682,317.67 "," 42,069,925.21 "," 5,631,914.84 "," 16,295,822.53 "," 44,613,487.63 "," 17,051,853.67 "," 3,061,245.57 "," 9,476,142.83 "," 523,093.21 ",
2015,ARDHI," 10,001,593.00 "," 50,376,367.34 "," 1,290,206,878.19 "," 64,043,126.06 "," 211,869,801.47 "," 1,238,839,664.95 "," 60,377,960.34 "," 63,578,664.38 "," 146,992,862.30 "," 34,143,609.33 ",
2015,ASILI ," 176,922,603.97 "," 63,122,089.53 "," 1,137,889,825.97 "," 80,989,163.33 "," 85,725,981.28 "," 1,315,346,013.57 "," 65,846,417.53 "," 36,293,336.10 "," 250,986,751.92 "," 249,854,518.40 ",
2015,AZIMA ," 24,227,097.00 "," 88,142,705.45 "," 717,572,249.54 "," 52,993,942.19 "," 243,613,011.31 "," 679,773,110.89 "," 88,142,705.45 "," 90,446,392.38 "," 147,059,715.29 "," 6,913,180.86 ",
2015,BANDARI ," 174,276,817.50 "," 312,429,699.80 "," 5,528,533,243.18 "," 144,077,735.31 "," 1,539,136,479.46 "," 3,967,976,088.59 "," 485,536,517.30 "," 152,926,312.10 "," 915,009,677.51 "," 145,725,682.22 ",
2015,BARAKA," 264,500.00 "," 55,390,711.89 "," 132,648,069.76 "," 35,604,160.00 "," 86,693,009.78 "," 167,274,260.00 "," 55,390,711.89 "," 7,647,084.55 "," 54,952,583.45 "," 3,079,939.68 ",
2015,BARATON ," 250,514.00 "," 11,562,231.40 "," 94,097,457.58 "," 6,345,084.08 "," 19,947,587.55 "," 71,028,188.55 "," 11,562,231.40 "," 3,839,804.23 "," 17,122,685.62 "," 137,500.00 ",
2015,BIASHARA," 18,687,915.49 "," 89,383,457.00 "," 585,661,468.18 "," 81,422,194.00 "," 184,920,156.75 "," 537,223,293.32 "," 98,468,017.24 "," 43,239,807.00 "," 146,502,196.00 "," 8,409,679.00 ",
2015,BIASHARA TOSHA," 5,280,500.00 "," 3,085,223.61 "," 32,648,250.21 "," 4,106,429.39 "," 15,409,238.68 "," 25,722,836.87 "," 3,085,223.61 "," 5,600,180.54 "," 10,156,609.93 "," 1,190,442.18 ",
2015,BI-HIGH," 5,511,944.94 "," 83,086,672.53 "," 276,215,393.34 "," 8,935,305.90 "," 77,895,031.92 "," 336,329,089.74 "," 88,598,617.47 "," 27,473,511.63 "," 37,276,453.25 "," 31,741,306.00 ",
2015,BINGWA," 40,273,886.60 "," 590,900,711.01 "," 2,304,756,818.20 "," 212,491,535.93 "," 1,147,921,524.20 "," 1,793,726,514.85 "," 631,174,597.61 "," 230,225,564.30 "," 587,850,373.84 "," 156,416,530.92 ",
2015,BORESHA SACCO," 62,553,890.00 "," 315,846,660.00 "," 3,177,785,454.00 "," 305,728,514.00 "," 480,492,604.00 "," 2,528,326,270.00 "," 378,400,550.00 "," 62,213,062.00 "," 671,475,682.00 "," 102,652,013.00 ",
2015,CAPITAL," 7,664,310.00 "," 197,864,540.46 "," 1,529,370,982.50 "," 209,661,873.33 "," 220,033,627.18 "," 1,654,680,305.46 "," 197,864,540.46 "," 10,758,495.25 "," 372,549,348.10 "," 382,727,332.98 ",
2015,CENTENARY ," 118,000.00 "," 71,581,902.72 "," 349,184,162.76 "," 26,640,255.08 "," 57,105,147.22 "," 347,447,555.81 "," 71,591,902.72 "," 1,317,190.54 "," 53,913,720.77 "," 30,154,277.50 ",
2015,CHAI," 38,823,032.00 "," 46,519,695.00 "," 2,051,452,066.89 "," 158,487,899.92 "," 223,763,889.37 "," 1,584,635,825.33 "," 46,519,695.00 "," 31,125,566.58 "," 325,617,092.96 "," 48,179,392.89 ",
2015,CHUNA," 15,875,820.00 ","-43,179,200.00 "," 1,970,948,887.00 "," 59,281,438.00 "," 254,792,188.00 "," 1,364,268,288.00 ","-43,179,200.00 "," 59,050,418.00 "," 225,954,611.00 "," 55,482,086.00 ",
2015,COMOCO," 8,623,702.14 "," 9,895,884.50 "," 589,405,645.03 "," 65,041,495.30 "," 73,308,538.49 "," 553,827,921.76 "," 9,895,884.50 "," 13,518,799.55 "," 111,858,137.54 "," 111,397,378.72 ",
2015,COSMOPOLITAN," 72,859,690.58 "," 255,936,543.56 "," 2,800,996,669.41 "," 109,783,759.84 "," 210,327,893.04 "," 2,872,923,711.24 "," 255,936,543.56 "," 71,404,078.50 "," 415,735,565.49 "," 50,462,402.39 ",
2015,COUNTY," 31,618,295.00 "," 80,999,721.00 "," 141,033,581.00 "," 33,338,105.00 "," 29,909,413.00 "," 208,070,904.00 "," 80,999,721.00 "," 5,536,869.00 "," 60,740,490.00 "," 45,028,305.00 ",
2015,DAIMA," 60,172.36 "," 180,203.35 "," 318,251.76 "," 73,822.02 "," 56,233.15 "," 426,540.79 "," 180,203.35 "," 6,169.20 "," 116,831.12 "," 30,873,417.87 ",
2015,DHABITI ," 25,274,598.00 "," 19,556,059.97 "," 279,970,344.27 "," 37,162,661.06 "," 40,971,795.03 "," 212,267,002.32 "," 19,556,059.97 ","-40,870,987.74 "," 93,259,803.20 "," 82,166,346.23 ",
2015,DIMKES DT," 7,816,156.00 "," 85,526,347.00 "," 876,468,077.00 "," 67,930,902.57 "," 112,058,433.00 "," 869,652,514.00 "," 93,167,128.00 "," 27,082,727.79 "," 107,250,026.76 "," 27,020,631.00 ",
2015,DUMISHA," 4,345,600.00 "," 18,152,094.17 "," 124,638,263.01 "," 11,804,319.50 "," 13,131,312.58 "," 137,930,182.62 "," 18,152,094.17 "," 5,530,940.65 "," 29,813,065.65 "," 19,726,397.65 ",
2015,ECO-PILLAR," 28,462,661.18 "," 39,993,365.70 "," 329,687,730.50 "," 41,816,938.54 "," 76,789,377.53 "," 499,593,415.10 "," 39,993,365.70 "," 2,005,799.79 "," 79,548,980.64 "," 40,542,514.26 ",
2015,EDIS," 1,930,682.00 "," 3,984,880.17 "," 84,702,373.13 "," 3,047,492.00 "," 17,833,729.64 "," 61,160,033.41 "," 3,984,880.17 "," 7,682,408.91 "," 11,811,410.71 "," 28,693,743.15 ",
2015,EGERTON UNIVERSITY," 31,573,060.00 "," 175,903,269.02 "," 1,480,300,783.73 "," 90,409,491.04 "," 272,074,281.07 "," 1,356,641,112.61 "," 207,476,329.02 "," 1,580,886.33 "," 256,311,890.74 "," 81,723,612.30 ",
2015,ELIMU," 198,182,072.00 "," 81,249,581.00 "," 675,926,747.00 "," 96,105,339.00 "," 84,925,611.00 "," 695,929,114.00 "," 84,456,731.00 "," 41,283,001.00 "," 153,644,980.00 "," 107,499,878.30 ",
2015,ENEA ," 1,080,800.00 "," 68,229,196.37 "," 49,020,045.78 "," 17,539,962.21 "," 31,131,646.01 "," 92,169,405.79 "," 68,229,196.37 "," 4,713,896.96 "," 24,436,951.47 "," 21,580,229.00 ",
2015,FARIDI," 34,414,749.92 "," 79,928,719.33 "," 378,093,570.91 "," 64,340,187.69 "," 101,533,657.52 "," 469,808,739.66 "," 79,928,719.33 "," 19,618,477.37 "," 140,027,570.58 "," 876,248.95 ",
2015,FARIJI," 6,980,625.82 "," 9,321,281.88 "," 96,552,669.33 "," 18,108,761.55 "," 19,504,200.40 "," 66,021,829.00 "," 15,175,707.70 "," 6,929,186.70 "," 31,472,721.86 "," 19,808,642.00 ",
2015,FORTITUDE," 7,933,034.00 "," 13,241,439.90 "," 80,802,836.05 "," 8,783,319.00 "," 8,319,198.93 "," 102,417,421.03 "," 13,241,439.90 "," 340,074.05 "," 15,339,267.45 "," 25,719,809.92 ",
2015,FORTUNE," 21,825,275.00 "," 436,538,552.00 "," 1,404,457,417.00 "," 197,069,482.89 "," 692,977,413.00 "," 951,471,158.00 "," 438,182,758.00 "," 108,353,981.27 "," 349,617,963.85 "," 318,454,800.00 ",
2015,FUNDILIMA," 45,450,346.24 "," 23,721,300.23 "," 538,476,353.86 "," 24,856,344.10 "," 68,272,805.63 "," 542,398,219.44 "," 49,743,978.47 "," 30,169,331.53 "," 109,907,712.46 "," 1,508,561.09 ",
2015,GITHUNGURI DAIRY ," 8,831,242.00 "," 161,239,353.14 "," 695,603,471.88 "," 75,574,910.96 "," 206,114,964.23 "," 689,377,473.87 "," 161,239,353.14 "," 61,927,878.99 "," 140,287,329.34 "," 26,190,028.33 ",
2015,GOLDEN PILLAR," 64,954,405.00 "," 16,511,961.87 "," 150,062,238.84 "," 15,525,158.65 "," 40,871,468.14 "," 168,515,751.61 "," 75,511,961.87 "," 4,748,362.18 "," 33,109,835.38 "," 4,188,381.18 ",
2015,GOOD FAITH," 3,117,251.25 "," 2,407,473.70 "," 61,554,827.70 "," 5,418,779.00 "," 1,064,034.24 "," 53,155,363.00 "," 5,384,724.95 ","-9,792,460.78 "," 11,004,529.80 "," 20,966,182.00 ",
2015,GOOD HOPE," 8,649,000.00 "," 42,745,038.00 "," 488,352,425.00 "," 17,179,584.00 "," 54,877,422.00 "," 439,220,535.00 "," 42,745,038.00 "," 15,958,150.00 "," 46,169,595.00 "," 5,880,317.00 ",
2015,GOODWAY, -   ," 3,580,126.00 "," 25,674,460.00 "," 2,992,981.00 "," 11,630,506.00 "," 17,167,911.00 "," 3,580,126.00 "," 1,403,701.00 "," 5,772,539.00 ", -   ,
2015,GREEN HILLS, -   ," 1,074,450.45 "," 10,807,148.77 "," 1,846,789.30 "," 6,389,369.31 "," 13,829,054.60 "," 1,074,450.45 ","-2,256,427.43 "," 1,243,106.87 "," 2,830,672.21 ",
2015,GUSII MWALIMU," 20,571,368.00 "," 997,637,573.94 "," 4,915,539,789.65 "," 296,619,233.61 "," 1,347,703,126.73 "," 4,119,943,939.40 "," 997,637,573.94 "," 269,428,778.10 "," 1,062,994,742.40 "," 57,655,536.16 ",
2015,HARAMBEE," 476,872,419.00 "," 143,974,400.24 "," 11,140,214,914.81 "," 928,618,562.75 "," 2,349,056,742.34 "," 14,061,829,875.90 "," 143,974,400.24 ","-392,116,681.33 "," 1,800,124,971.21 "," 348,539,346.53 ",
2015,HAZINA," 637,321,588.51 "," 68,845,404.42 "," 4,187,408,000.80 "," 83,023,327.84 "," 567,528,767.79 "," 4,051,413,361.95 "," 692,811,559.73 "," 21,623,237.20 "," 572,772,248.32 "," 72,190,805.15 ",
2015,ILKISONKO ," 127,000.00 "," 24,283,242.75 "," 76,779,533.00 "," 9,399.52 "," 15,719,237.80 "," 65,739,934.13 "," 24,283,242.75 ","-3,048.24 "," 18,318.48 "," 24,748,394.00 ",
2015,IMARIKA ," 165,302,097.30 "," 540,017,342.70 "," 3,581,771,776.67 "," 305,121,112.00 "," 817,781,000.47 "," 3,188,331,203.44 "," 540,017,342.70 "," 340,140,200.47 "," 746,826,099.67 "," 356,660,841.20 ",
2015,IMARISHA ," 56,782,886.00 "," 655,241,450.92 "," 5,732,777,294.71 "," 234,742,485.08 "," 1,148,235,909.48 "," 4,452,720,862.34 "," 655,241,450.92 "," 555,844,899.85 "," 1,068,573,428.61 "," 187,668,388.95 ",
2015,INVEST & GROW (IG)," 462,422,647.84 "," 251,069,714.25 "," 4,931,647,092.13 "," 178,840,044.00 "," 1,227,769,744.92 "," 3,540,744,083.00 "," 336,170,348.09 "," 229,861,760.83 "," 961,872,139.80 "," 43,393,931.00 ",
2015,JACARANDA," 1,692,223.00 "," 6,560,368.09 "," 65,781,263.65 "," 6,223,852.00 "," 13,331,855.20 "," 97,230,719.33 "," 6,560,368.09 "," 2,740,753.23 "," 11,036,783.06 "," 1,832,153.20 ",
